,id,questions,questions_perturbed,similarity_scores
1614,37247,Was ist die Voraussetzung für die Weitergabe von gelernten Aktionen bei Säugetieren?,Was ist die Voraussetzung für die Weitergabe von  Aktionen bei Säugetieren?,0.99779284
1615,37310,Seit wann gibt es die Option eine Ausbildung in Teilzeit zu machen?,Seit wann  es die Option eine Ausbildung in Teilzeit zu machen?,0.9939442
1616,37311,Was wird gebraucht im eine Ausbildung in Teilzeit zu machen?,Was wird gebraucht im eine  in Teilzeit zu machen?,0.99712104
1617,37312,Wie viele Stunden wöchentlich muss man in der Ausbildung arbeiten um in der Regulären Zeit fertig werden zu dürfen?,Wie viele Stunden wöchentlich muss  in der Ausbildung arbeiten um in der Regulären Zeit fertig werden zu dürfen?,0.99893767
1618,37208,Wie heißt der Entwicklungszeitraum des Menschen in dem er Geschlechtsreif wird?,Wie heißt der Entwicklungszeitraum  Menschen in dem er Geschlechtsreif wird?,0.9984368
1619,37256,Was ist das bekannteste Essen der valencianischen Küche?,Was ist das bekannteste Essen der  Küche?,0.99379945
1620,37257,"Was ist eine ""Paellera""?","Was ist eine """"?",0.9876435
1621,37259,Woher kommt der Reis Bomba?,Woher kommt  Reis Bomba?,0.99714625
1622,37260,Was für ein Gericht ist die Fideuà?,Was für ein Gericht ist  Fideuà?,0.9960275
1623,37261,Was ist ein typisch valencianisches Gericht aus Erdmandeln?, ist ein typisch valencianisches Gericht aus Erdmandeln?,0.98227036
1624,37272,Aus welchem Land kommt Tigran Petrosjan?,Aus welchem Land kommt Tigran ?,0.986204
1625,37274,Wie oft hat die Armenische Fußballmannschaft in der WM Endrunde mitgespielt?,Wie oft hat die Armenische  in der WM Endrunde mitgespielt?,0.99585754
1626,37275,Was ist Khoren Gevor größter Titel?, ist Khoren Gevor größter Titel?,0.97306633
1627,37276,Welche Staatsbürgerschaft verlor Arthur Abraham?,Welche Staatsbürgerschaft  Arthur Abraham?,0.9823539
1628,36860,Was erschwerte die Entwicklung der Zentralafrikanischen Republik bis zur Unabhängigkeit hauptsächlich?,Was  die Entwicklung der Zentralafrikanischen Republik bis zur Unabhängigkeit hauptsächlich?,0.99009013
1629,36861,Welche großen Probleme entstanden in der Zentralafrikanischen Republik seit der Unabhängigkeit?,Welche großen Probleme entstanden in  Zentralafrikanischen Republik seit  Unabhängigkeit?,0.997712
1630,36862,Wie viel der Einwohner der Zentralafrikanischen Republik leben auf dem Land?,Wie viel der Einwohner der Zentralafrikanischen Republik leben auf dem ?,0.9850429
1631,36863,Was ist größte Wirtschaftszweig in der Zentralafrikanischen Republik?,Was ist größte  in der Zentralafrikanischen Republik?,0.98976135
1632,36864,Wie sieht die Handelsbilanz der Zentralafrikanischen Republik aus?,Wie sieht die Handelsbilanz  Zentralafrikanischen Republik aus?,0.99907184
1633,36865,Wie viele Touristen gab es in der Zentralafrikanischen Republik 2005?,Wie viele Touristen gab es in  Zentralafrikanischen Republik 2005?,0.9988861
1634,36866,Zu wem gehört Uramin?,Zu wem gehört ?,0.9728934
1635,37033,Was brauch man seit 2004 beim EU-Grenzübertritt für seinen Hund?,Was brauch man seit 2004 beim EU-Grenzübertritt für seinen ?,0.9821245
1636,37197,Seit wann wurde in Pennsylvania niemand mehr hingerichtet?,Seit wann wurde in Pennsylvania  mehr hingerichtet?,0.9832972
1637,37198,Wie viele Menschen sind in Pennsylvania in einer Todeszelle und warten auf die Hinrichtung?,Wie viele  sind in Pennsylvania in einer Todeszelle und warten auf die Hinrichtung?,0.99860376
1638,37199,Wer war 2007 Gouverneur von Pennsylvania?,Wer war  Gouverneur von Pennsylvania?,0.9944102
1639,37200,Wer wurde nach Ed Rendell Gouverneur Pennsylvanias?, wurde nach Ed Rendell Gouverneur Pennsylvanias?,0.9673136
1640,37201,Wer wurde nach Tom Corbett Gouverneur Pennsylvanias?,Wer wurde nach Tom  Gouverneur Pennsylvanias?,0.9930719
1641,37202,Welche Haltung zur Todesstrafe hatte Tom Corbett während seiner Amtszeit als Gouverneur?,Welche Haltung zur Todesstrafe hatte Tom Corbett während seiner Amtszeit  Gouverneur?,0.9993617
1642,37204,Welcher US-Bundestaat hat im Verhältnis zu den Einwohner am wenigsten Hinrichtungen?,Welcher US-Bundestaat  im Verhältnis zu den Einwohner am wenigsten Hinrichtungen?,0.9930604
1643,37248,Welche Universität war maßgebend beteiligt bei der ersten Unabhängigkeit Estlands?,Welche Universität war maßgebend beteiligt  der ersten Unabhängigkeit Estlands?,0.99865454
1644,37250,Wann wurde Estland das erste mal Unabhängig?,Wann wurde  das erste mal Unabhängig?,0.98894155
1645,37251,Wann trat Estland dem Völkerbund bei?,Wann trat Estland dem Völkerbund ?,0.98227245
1646,36848,Welche Kapazität hat eine Leidener Flasche,Welche Kapazität hat eine Leidener ,0.9926571
1647,36849,Aus was wird eine Leidener Flasche gebaut?,Aus was wird eine Leidener  gebaut?,0.99647504
1648,36850,Was ist der Isolator bei einer Leidener Flasche?,Was ist der Isolator bei einer  Flasche?,0.9973695
1649,36851,Wie wurde das Prinzip der Leidener Flasche entdeckt?,Wie wurde  Prinzip der Leidener Flasche entdeckt?,0.9976875
1650,36852,Was schaffte Benjamin Franklin mit der Leidener Flasche und einem Drachen?,Was schaffte Benjamin Franklin mit der Leidener Flasche und  Drachen?,0.99841344
1651,36981,Wie viele Einwohner hat die Metropolregion Greater Boston?,Wie  Einwohner hat die Metropolregion Greater Boston?,0.99276423
1652,36982,Zu welcher Metropolregion gehört Brookline?,Zu welcher Metropolregion  Brookline?,0.9909123
1653,37035,Wer ergänzte das Modell eines Kurzzeitgedächtnis?,Wer ergänzte das Modell  Kurzzeitgedächtnis?,0.99751455
1654,36781,Haben Tiere im Vergleich zu Menschen oft einen Herzinfakt?,Haben Tiere im Vergleich zu Menschen oft  Herzinfakt?,0.998187
1655,36847,Welche Währungen sind Teil des Vergleich Korbes des USDX,Welche Währungen sind Teil des  Korbes des USDX,0.9976019
1656,36819,Mit wie vielen Währungen wird der US-Dollar beim USDX verglichen?,Mit wie  Währungen wird der US-Dollar beim USDX verglichen?,0.9972431
1657,37170,Wann war die Glorious Revolution in England?,Wann war die Glorious Revolution in ?,0.9797734
1658,37171,Wofür setzte sich John Milton während der Aufklärung ein?,Wofür setzte sich John Milton während der Aufklärung ?,0.97159684
1659,37172,War die Glorious Revolution gewaltsam?, die Glorious Revolution gewaltsam?,0.9831755
1660,37173,Woher kam König Wilhelm III.?,Woher kam König  III.?,0.99474144
1661,37022,Wer wurde 1689 König Englands?,Wer wurde 1689 König ?,0.97202134
1662,36643,In welcher Position spielte Howard Kendall beim FC Everton?,In  Position spielte Howard Kendall beim FC Everton?,0.9871033
1663,36644,In welcher Liga spielten die Blackburn Rovers als Howard Kendall Trainer wurde?,In welcher Liga spielten die Blackburn  als Howard Kendall Trainer wurde?,0.9976055
1664,36645,Wie ging das Fünftrunden Pokalspiel Rückspiel gegen Oxford United aus?,Wie ging das Fünftrunden  Rückspiel gegen Oxford United aus?,0.99765927
1665,36646,Wie lange war der FC Everton ungeschlagen nach dem Sieg gegen Oxford United im fünftrunden Pokalspiel?,Wie lange  der FC Everton ungeschlagen nach dem Sieg gegen Oxford United im fünftrunden Pokalspiel?,0.99684495
1666,36647,Wer gewann 1984 den FA Cup?,Wer  1984 den FA Cup?,0.98854584
1667,36648,Wer schoss die Tore im FA Cup Pokalfinale 1984?,Wer schoss die Tore im FA  Pokalfinale 1984?,0.99878436
1668,36649,Gegen wen spielte der FC Everton 1984 im FA Cup Pokalfinale?,Gegen wen spielte der FC Everton 1984 im FA  Pokalfinale?,0.9993231
1669,36650,Wer wurde in der Saison 1984/85 von der PFA zu Englands Fußballer des Jahres gewählt?,Wer wurde in der  1984/85 von der PFA zu Englands Fußballer des Jahres gewählt?,0.9992725
1670,36653,Von welchem Verein wechselte Pat Van Den Hauwe zum FC Everton,Von welchem  wechselte Pat Van Den Hauwe zum FC Everton,0.9939049
1671,36654,Wer gewann die englische Fußball Meisterschaft in der Saison 1984/85,Wer gewann  englische Fußball Meisterschaft in der Saison 1984/85,0.9985763
1672,36655,Wer gewann 1985 den FA Cup?, gewann 1985 den FA Cup?,0.98487616
1673,36658,Zu welchem Verein wechselte Gary Lineker 1986?,Zu welchem Verein  Gary Lineker 1986?,0.98760736
1674,36659,zum wievielten mal hintereinander stand der FC Everton 1986 im FA Cup Finale?,zum  mal hintereinander stand der FC Everton 1986 im FA Cup Finale?,0.9868366
1675,36661,Für welche Positionen wurde 1986 beim FC Everton hauptsächlich Spieler verplfichtet?,Für welche Positionen wurde 1986 beim FC Everton  Spieler verplfichtet?,0.997811
1676,36663,Die wievielte Meisterschaft gewann der FC Everton 1987,Die wievielte Meisterschaft gewann der FC Everton ,0.99314284
1677,36664,Welchen Verein trainierte Howard Kendall nach dem FC Everton?, Verein trainierte Howard Kendall nach dem FC Everton?,0.98374766
1678,36984,wann gab es in der Antarktis die ersten Eisflächen?,wann gab es in der Antarktis die  Eisflächen?,0.9979897
1679,36986,welche Erdepoche war vor Miozän?,welche Erdepoche  vor Miozän?,0.9951233
1680,36987,Wann ging es zur Erdepoche Miozän über?,Wann ging es zur Erdepoche  über?,0.9944679
1681,36989,Wann trennte sich die Antarktis von Südamerika?,Wann  sich die Antarktis von Südamerika?,0.99019456
1682,36990,Was war vor dem Eis in der Antarktis?,Was war vor dem  in der Antarktis?,0.9955928
1683,36992,Weshalb gibt es kaum Pflanzen in der Antarktis?,Weshalb gibt es kaum  in der Antarktis?,0.9946151
1684,36996,Was ist das Gegenteil von Glaziale?,Was  das Gegenteil von Glaziale?,0.99392754
1685,37016,Wann wurde Fantastic Four #176 veröffentlicht?,Wann  Fantastic Four #176 veröffentlicht?,0.9910544
1686,37017,Wo konnte man den Namen Marvel Comics in den Comics von Marvel Comics wieder finden?,Wo konnte man den Namen Marvel Comics in den Comics von Marvel Comics  finden?,0.9976812
1687,36859,Wo steht der Schiedsrichter beim Canadian Football vor dem Snap?,Wo steht der Schiedsrichter beim Canadian Football vor dem ?,0.98159426
1688,37176,Wer zählt mit dem Schiedsrichter vor dem Snap das Down beim Kanadischen Football?,Wer zählt mit dem Schiedsrichter vor dem Snap das Down beim  Football?,0.99819136
1689,37179,Wer überwacht vor dem Snap die Bewegungen der Offensive-Line-Spieler auf seiner Seite beim Kanadischen Football?,Wer überwacht vor dem Snap  Bewegungen der Offensive-Line-Spieler auf seiner Seite beim Kanadischen Football?,0.9981667
1690,37180,Welcher Teil des Schiedsrichter Teams überwacht beim Kanadischen Football die Auswechslungen?,Welcher Teil des Schiedsrichter Teams überwacht beim Kanadischen Football die ?,0.9891276
1691,37182,Wer ist beim Kanadischen Football für die Kontrolle der 20-Sekunden-Uhr zuständig?,Wer ist beim Kanadischen Football für  Kontrolle der 20-Sekunden-Uhr zuständig?,0.99889207
1692,36974,Wo steht in dem Österreichischem Gesetz wie man Haushunde halten darf?,Wo  in dem Österreichischem Gesetz wie man Haushunde halten darf?,0.9977145
1693,36975,Wie oft muss ein Haushund in Österreich täglich mindestens ausgeführt werden?,Wie oft muss ein Haushund in Österreich  mindestens ausgeführt werden?,0.99743026
1694,36977,Ab wann darf man in Österreich Welpen von der Mutter entfernen?,Ab wann darf man in Österreich Welpen  der Mutter entfernen?,0.99906015
1695,36978,Wie hoch ist die Strafe wenn man den Kot seines Hundes in Wien nicht entfernt?,Wie hoch ist die Strafe wenn man den Kot seines  in Wien nicht entfernt?,0.9979333
1696,37003,Was machten die USA gegen die Piraten der  Barbareskenstaaten?,Was machten die  gegen die Piraten der  Barbareskenstaaten?,0.9966479
1697,37006,Warum brauchten die Amerikaner eine eigene See Armee?,Warum brauchten die Amerikaner eine eigene See ?,0.98416126
1698,37007,Wer war 1785 der US-Botschafter in Frankreich?,Wer war 1785 der US- in Frankreich?,0.99555135
1699,37008,Auf welche Art wollten die Amerikaner die Piraterie der Barbareskenstaaten anfangs verhindern?,Auf welche Art wollten  Amerikaner  Piraterie der Barbareskenstaaten anfangs verhindern?,0.998189
1700,37009,Wie viel kosteten die Tribut- und Lösegeldzahlungen die USA 1800?,Wie viel kosteten  Tribut- und Lösegeldzahlungen  USA 1800?,0.99763215
1701,37010,Wer wurde 1801 Präsident der USA?,Wer  1801 Präsident der USA?,0.9922481
1702,37012,Wann war die Schlacht von Derna?,Wann  die Schlacht von Derna?,0.9883525
1703,37013,Wann endete der Amerikanisch-Tripolitanische-Krieg?,Wann endete  Amerikanisch-Tripolitanische-Krieg?,0.9959487
1704,36688,Ab wann herrschte in Myanmar ein Militärdiktatur?,Ab wann herrschte in Myanmar  Militärdiktatur?,0.9980083
1705,36689,Wie nannte sich die Militärdiktatur in Myanmar?,Wie  sich die Militärdiktatur in Myanmar?,0.987391
1706,36692,Aus wie vielen Ministern bestand das Kabinett während der Militärdiktatur in Myanmar?,Aus wie vielen Ministern bestand  Kabinett während der Militärdiktatur in Myanmar?,0.9991456
1707,36733,Wie viele Provinzen hat Galicien?,Wie viele Provinzen hat ?,0.97352785
1708,36734,Wie viel Prozent der Fläche Spaniens hat Galicien?,Wie viel Prozent der Fläche Spaniens hat ?,0.9770678
1709,36735,Wie viel Prozent der Ortschaften Spaniens liegen in Galicien?,Wie viel Prozent der Ortschaften Spaniens liegen in ?,0.982241
1710,36758,Wie viele Flugstunden überlebte die Hündin Laika in der Erdumlaufbahn?,Wie viele Flugstunden überlebte  Hündin Laika in der Erdumlaufbahn?,0.9989261
1711,36759,Woran starb die Hündin Laika?,Woran starb die  Laika?,0.9917041
1712,37018,"Was war das ""Hilton Assignment""?","Was war das ""Hilton ""?",0.9847017
1713,37019,"Wann wurde das ""Hilton Assignment"" ausgeführt?","Wann wurde das ""Hilton "" ausgeführt?",0.9940221
1714,37021,Wer opferte 1988 sein Leben um Gaddafi vor einem Anschlag zu retten?,Wer opferte 1988 sein Leben um Gaddafi  einem Anschlag zu retten?,0.99625015
1715,36709,Was hat Die Sowjetunion 1943 mit der Tschechoslowakei geschlossen?,Was hat  Sowjetunion 1943 mit der Tschechoslowakei geschlossen?,0.9984612
1716,36710,Wie lange waren das Abkommen der Sowjetunion und der DDR vom 12. März 1957 gültig?,Wie lange waren das Abkommen der Sowjetunion und der DDR vom 12. März  gültig?,0.9991606
1717,36711,Wer wollte 1963 dem Warschauer Pakt beitreten?,Wer  1963 dem Warschauer Pakt beitreten?,0.9931841
1718,36712,Warum wäre für den beitritt der Mongolischen Volksrepublik zum Warschauer Pakt ein Sonderprotokoll nötig gewesen?,Warum wäre für den beitritt der Mongolischen Volksrepublik zum Warschauer Pakt ein  nötig gewesen?,0.9927355
1719,36713,Warum ist die Mongolische Volksrepublik nicht dem Warschauer Pakt beigetreten?,Warum ist die Mongolische Volksrepublik nicht dem Warschauer Pakt ?,0.9756407
1720,36714,Was hat die Mongolische Volksrepublik anstatt eines Beitritts in den Warschauer Pakt bekommen?,Was hat  Mongolische Volksrepublik anstatt eines Beitritts in den Warschauer Pakt bekommen?,0.99928117
1721,36716,Wofür steht KSZE?,Wofür  KSZE?,0.98480177
1722,36729,"Womit kann man bei der ""Xbox Live Arcade"" spiele kaufen?"," kann man bei der ""Xbox Live Arcade"" spiele kaufen?",0.978629
1723,36730,"Wie lange kann ein aus dem ""Xbox Live Arcade"" gekauftes Spiel gespielt werden?","Wie lange kann ein aus dem ""Xbox Live Arcade"" gekauftes  gespielt werden?",0.9990272
1724,36731,Welches Spiel ist bei manchen Xbox Versionen bereits vorinstalliert?,Welches Spiel ist bei manchen Xbox Versionen  vorinstalliert?,0.9969425
1725,36732,"Welches Spiel ist im ""Xbox Live Arcade"" bis jetzt Bestseller?","Welches Spiel ist im ""Xbox  Arcade"" bis jetzt Bestseller?",0.9993608
1726,36752,"Welche Sportart wird in der Minor League gespielt?
","Welche Sportart wird in der  League gespielt?
",0.9961583
1727,36753,Wie viele Skigebiete hat Montana?, viele Skigebiete hat Montana?,0.9886657
1728,36724,Warum tragen Menschen Kleidung?, tragen Menschen Kleidung?,0.9831824
1729,36725,Welches Kleidungsstück schütz bei der Handhabung einer Motorsäge?,Welches Kleidungsstück schütz bei  Handhabung einer Motorsäge?,0.9995431
1730,36726,Was ist das Problem mit zu eng anliegender Kleidung?,Was  das Problem mit zu eng anliegender Kleidung?,0.9983864
1731,36736,Wer führte das Deutsche Militär während der Deutsch Französischen Kriege an?,Wer führte  Deutsche Militär während der Deutsch Französischen Kriege an?,0.99928045
1732,36737,Wie viele der deutschen Pferde starben während des Deutsch Französischen Krieges?,Wie viele der deutschen  starben während des Deutsch Französischen Krieges?,0.9981138
1733,36740,Wer wollte seinen Patriotismus Deutschland gegenüber durch die Teilnahme am Deutsch-Französischen-Krieg zeigen?,Wer wollte seinen Patriotismus Deutschland gegenüber durch die  am Deutsch-Französischen-Krieg zeigen?,0.9970308
1734,36741,Wie viele jüdische Soldaten hatte Deutschland im Deutsch-Französischen-Krieg?,Wie viele  Soldaten hatte Deutschland im Deutsch-Französischen-Krieg?,0.99682045
1735,36743,Was war der eigentliche Plan der Franzosen im Deutsch-Französischen-Krieg?,Was war der eigentliche Plan der  im Deutsch-Französischen-Krieg?,0.99588
1736,36744,"Ist Frankreich offensiv, oder defensiv an den Deutsch-Französischen-Krieg herangegangen?","Ist  offensiv, oder defensiv an den Deutsch-Französischen-Krieg herangegangen?",0.9952062
1737,36745,Wie viele Truppen hatten die Franzosen am Anfang des Deutsch-Französischen-Krieges?,Wie viele Truppen  die Franzosen am Anfang des Deutsch-Französischen-Krieges?,0.995034
1738,36746,Wo war der Vorteil der Französischen Ausrüstung im Deutsch-Französischen-Krieg?,Wo war der Vorteil der Französischen Ausrüstung im -Französischen-Krieg?,0.9949643
1739,36747,Ab wann führte der preußische Generalstab eine eigene Eisenbahnsektion?,Ab wann führte der preußische Generalstab  eigene Eisenbahnsektion?,0.9975806
1740,36748,Wie lange brauchten die Franzosen um für den Deutsch-Französischen-Krieg Kriegsbereit zu sein?, lange brauchten die Franzosen um für den Deutsch-Französischen-Krieg Kriegsbereit zu sein?,0.9954505
1741,36762,Wie viele Kilometer hat das Straßennetz Portugals 2008?,Wie viele Kilometer hat das Straßennetz  2008?,0.99778587
1742,36763,Wer unterhält die kostenpflichtigen Straßen Portugals größtenteils?, unterhält die kostenpflichtigen Straßen Portugals größtenteils?,0.98004305
1743,36749,Was ist Exergie?,Was  Exergie?,0.9823677
1744,36750,Wie kann der exergetische Anteil bei einer konstant liegenden Wärmequelle berechnet werden?,Wie kann der exergetische Anteil bei einer konstant  Wärmequelle berechnet werden?,0.99937624
1745,36751,Was wird für die Berechnung der Carnot-Wirkungsgrad Methode benötigt?,Was wird für die Berechnung  Carnot-Wirkungsgrad Methode benötigt?,0.9988694
1746,36760,"Wie viele Regionen hatte Eritrea vor der Verwaltungsreform von 1996?
","Wie viele Regionen  Eritrea vor der Verwaltungsreform von 1996?
",0.9958948
1747,36761,Welches Land kolonialisierte Eritrea?,Welches Land kolonialisierte ?,0.98043174
1748,36419,Was ist die Hauptsatd großbritanniens, ist die Hauptsatd großbritanniens,0.9761226
1749,36420,Wie sieht die geologische Beschaffenheit Südostenglands aus?,Wie sieht  geologische Beschaffenheit Südostenglands aus?,0.9986475
1750,36652,In welchem Teil von Großbritannien liegt London?,In welchem  von Großbritannien liegt London?,0.99553883
1751,36656,"Welche Völker haben versucht, England zu erobern?"," Völker haben versucht, England zu erobern?",0.9871579
1752,36693,Wann wurde die erste Person in Alabama hingerichtet?,Wann wurde  erste Person in Alabama hingerichtet?,0.9972849
1753,36694,Was war ab 1927 die beliebteste Hinrichtungsmethode in Alabama?, war ab 1927 die beliebteste Hinrichtungsmethode in Alabama?,0.9846378
1754,36696,Welcher US-Staat ist der einzige bei dem der Richter Die Todesstrafe trotz anderem Urteil der Jury aussprechen kann?,Welcher US-Staat ist der einzige bei dem der Richter Die  trotz anderem Urteil der Jury aussprechen kann?,0.9938513
1755,36754,Wofür steht Grün als Signalfarbe?,Wofür  Grün als Signalfarbe?,0.994988
1756,36755,"Welche Farbe wird benutzt um Vorgänge zu zeigen, die erlaubt sind?","Welche Farbe  benutzt um Vorgänge zu zeigen, die erlaubt sind?",0.99811065
1757,36756,Was ist eine Grünewelle?, ist eine Grünewelle?,0.9654655
1758,36757,Welche Hierarchiestufe hat Grün in deutschen Ämtern bei deren Farbcode?,Welche Hierarchiestufe hat Grün in  Ämtern bei deren Farbcode?,0.9978732
1759,37014,Wann wurde die Leitlinie der AWMF zu Begutachtung von Schmerz zuletzt aktualisiert?,Wann wurde die Leitlinie der AWMF zu Begutachtung  Schmerz zuletzt aktualisiert?,0.99941874
1760,37015,Wofür ist die Leitlinie der AWMF wie Ärzte Schmerz begutachten sollen?,Wofür ist  Leitlinie der AWMF wie Ärzte Schmerz begutachten sollen?,0.99825674
1761,36764,Wo leben deutschstämmige in Tadschikistan heutzutage größteils?,Wo leben deutschstämmige in Tadschikistan  größteils?,0.9953438
1762,36765,Wer bewohnt heute die von Deutschen gegründete Stadt Taboschar in Tadschikistan?,Wer bewohnt heute die von Deutschen gegründete  Taboschar in Tadschikistan?,0.9984374
1763,36766,In welcher Stadt ist die deutsche Botschaft in Tadschikistan?,In welcher Stadt ist die  Botschaft in Tadschikistan?,0.9976445
1764,36548,"Wie werden die Alpen in Österreich, Südtirol und Deutschland unterteilt?"," werden die Alpen in Österreich, Südtirol und Deutschland unterteilt?",0.9909524
1765,36550,"Warum werden die Alpen in ""West-"" und ""Ostalpen"" unterteilt?","Warum  die Alpen in ""West-"" und ""Ostalpen"" unterteilt?",0.9965478
1766,36727,Was ist Programmiersprachen ähnlich?, ist Programmiersprachen ähnlich?,0.97261465
1767,36769,"Wie heißt die Legislative von Rajasthan?
","Wie heißt  Legislative von Rajasthan?
",0.9971825
1768,36770,Wie lange ist die Amtszeit Abgeordneter der Legislative Rajasthans?,Wie lange ist  Amtszeit Abgeordneter der Legislative Rajasthans?,0.99828464
1769,36771,Wo ist der Sitz der Legislative Rajasthans?,Wo ist  Sitz  Legislative Rajasthans?,0.9944571
1770,36772,Wer wählt den Regierungschefs Rajasthans?,Wer wählt den Regierungschefs ?,0.9633025
1771,36773,Wer steht über dem Regierungschefs Rajasthans in Rajasthans?,Wer steht über dem Regierungschefs  in ?,0.96941704
1772,37185,Wovon ist Malis Literatur stark beeinflusst?,Wovon ist Malis Literatur  beeinflusst?,0.99818635
1773,37189,Mali war Kolonie von welchem Land?,Mali war Kolonie von  Land?,0.983031
1774,37190,In welche Sprache ist die meiste moderne Literatur Malis geschrieben?,In welche Sprache ist die meiste moderne  Malis geschrieben?,0.9980944
1775,37191,Wer ist der Vater frankophoner malischer Literatur?, ist der Vater frankophoner malischer Literatur?,0.9898677
1776,37193,Welches Parteisystem hat Mali heutzutage?,Welches Parteisystem  Mali heutzutage?,0.9916676
1777,36551,Was ist der Unterschied zwischen der CIA und einem Nachrichtendienst?,Was ist der  zwischen der CIA und einem Nachrichtendienst?,0.99497396
1778,36552,Inwiefern unterscheiden sich die CIA und NSA?,Inwiefern unterscheiden  die CIA und NSA?,0.99643356
1779,36596,In welchen Jahren fand in Hannover der Evangelische Kirchentag statt?,In welchen  fand in Hannover der Evangelische Kirchentag statt?,0.9942148
1780,36597,Was gehört zum Stadtkirchenverband Hannover?, gehört zum Stadtkirchenverband Hannover?,0.9693984
1781,36728,Was sind Lon Fullers acht Prinzipien einer Rule of Law?,Was sind Lon  acht Prinzipien einer Rule of Law?,0.9928983
1782,37227,Was sind Orphan-Gene?,Was sind Orphan-?,0.99179596
1783,37229,Was unterscheidet Orphangene von anderen Genen?,Was unterscheidet Orphangene von anderen ?,0.9783622
1784,37230,"Wie viele Gene haben Menschen, die bei Schimpansen nicht vorkommen?","Wie viele Gene haben Menschen, die bei Schimpansen nicht ?",0.9827525
1785,37231,"Wie viele Gene haben Schimpansen, die bei Menschen nicht vorkommen?","Wie viele Gene haben Schimpansen, die bei  nicht vorkommen?",0.99788713
1786,37680,"Seit wann gibt es in Hannover einen Oberbürgermeister, der direkt gewählt wird?","Seit  gibt es in Hannover einen Oberbürgermeister, der direkt gewählt wird?",0.995908
1787,37681,Wie lange sollte die Amtszeit von Stefan Schostok dauern?,Wie  sollte die Amtszeit von Stefan Schostok dauern?,0.99492043
1788,37684,Warum hat Stefan Schostok sein Amt früher verlassen?,Warum hat Stefan Schostok sein Amt früher ?,0.9744243
1789,37685,Wer wurde als neuer Oberbürgermeister Hannovers 2019 ausgewählt?, wurde als neuer Oberbürgermeister Hannovers 2019 ausgewählt?,0.97947955
1790,37687,Was ist die Aufgabe des Oberbürgermeisters in Hannover?,Was ist die Aufgabe des  in Hannover?,0.9913753
1791,37324,Wie viele Einwohner hat Thüringen?,Wie viele Einwohner hat ?,0.97448087
1792,37325,Wie viele Bewohner Thüringens kommen aus dem Ausland?,Wie viele Bewohner  kommen aus dem Ausland?,0.9936206
1793,37348,In welchem Land liegt das Zentrum des alten Persiens heutzutage?,In welchem Land  das Zentrum des alten Persiens heutzutage?,0.9938838
1794,37350,Welches Gebirge ist nördlich des Irans?,Welches Gebirge  nördlich des Irans?,0.994227
1795,37351,Welche Länder liegen östlich des Irans?,Welche Länder liegen  des Irans?,0.9919481
1796,36541,Wie viele iranischstämmige Menschen leben derzeit außerhalb des Iran?, viele iranischstämmige Menschen leben derzeit außerhalb des Iran?,0.98637336
1797,36542,Wohin wandert die iranische Bevölkerung aus?,Wohin wandert die iranische  aus?,0.99693626
1798,36543,Was ist das Ergebnis der Auswanderung junger Menschen aus Iran? ,Was ist das Ergebnis der  junger Menschen aus Iran? ,0.9958197
1799,36544,Wie viele Ausländer lebten 2011 in Iran?,Wie  Ausländer lebten 2011 in Iran?,0.99167645
1800,36545,Woher kommen die meisten Ausländer in Iran?,Woher kommen die meisten  in Iran?,0.99623483
1801,36546,Warum können sich Afghanen leicht im Iran integrieren?,Warum können sich Afghanen leicht im  integrieren?,0.9957364
1802,36547,Welche andere Nationen außer Afghanen leben im Iran?,Welche andere  außer Afghanen leben im Iran?,0.99525744
1803,36553,Wer wanderte nach North Carolina Anfang des 20. Jahrhundert ein?,Wer  nach North Carolina Anfang des 20. Jahrhundert ein?,0.9902622
1804,36554,Welche Gebiete in North Carolina wurden von den schottisch-irischen und nord-englischen Einwanderern besiedelt?,Welche Gebiete in North Carolina wurden von den schottisch- und nord-englischen Einwanderern besiedelt?,0.9993726
1805,36556,Wer siedelte östlich des heutigen Fayetteville im 18. Jahrhundert? ,Wer siedelte östlich des heutigen  im 18. Jahrhundert? ,0.99283886
1806,36557,An welchem Ort von North Carolina haben sich die Hugenotten und Deutschschweizer niedergelassen?,An welchem  von North Carolina haben sich die Hugenotten und Deutschschweizer niedergelassen?,0.99569327
1807,36606,Was ist der Unterschied zwischen elektrischen und reziprok- magnetischen Antennen?,Was ist der Unterschied zwischen elektrischen und reziprok-  Antennen?,0.9980675
1808,36607,Wie hoch ist der Feldwellenwiderstand im freien Raum?, hoch ist der Feldwellenwiderstand im freien Raum?,0.99380094
1809,36558,Wann begann Frankreich Mali zu erobern?,Wann begann Frankreich  zu erobern?,0.9948253
1810,36561,Warum wollte Frankreich Mali erobern?,Warum wollte Frankreich  erobern?,0.996223
1811,36562,Wer war der erste Gouverneur der Kolonie Französisch- Sudan?, war der erste Gouverneur der Kolonie Französisch- Sudan?,0.9857405
1812,36564,Wann wurde die Bahnlinie nach Dakar in Mali fertig gestellt?,Wann wurde die Bahnlinie nach  in Mali fertig gestellt?,0.99498004
1813,36566,Was garantierte das aktive und passive allgemeine Wahlrecht im kolonisierten Mali?,Was garantierte das aktive  passive allgemeine Wahlrecht im kolonisierten Mali?,0.9987667
1814,36567,Wann wurde das Frauenwahlrecht im kolonisierten Mali eingeführt?, wurde das Frauenwahlrecht im kolonisierten Mali eingeführt?,0.98463714
