,id,questions,questions_perturbed,similarity_scores
1599,37333,Wie wurde aus Osmium ein Glühfaden hergestellt?,Wie wurde Osmium zur Herstellung eines Filamentes verwendet?,0.8760037
1600,37334,Welche Glühfäden ersetzen die Kohleglühfäden?,Welche Glühbirnen ersetzen die Kohleglühbirnen?,0.94611454
1601,37313,Seit wann wird Florida von Menschen bewohnt?,Seit wann leben Menschen in Florida?,0.8744302
1602,37314,Welcher Europäer entdeckte Florida?,Welcher Europäer hat Florida entdeckt?,0.9710292
1603,37315,Wann wurde Florida entdeckt?,Wann wurde Florida entdeckt?,0.9999999
1604,37316,"Wer sollte die Kolonie ""La Florida"" gründen?",Wer sollte die Kolonie La Florida gründen?,0.9734782
1605,37317,Weshalb musste Pánfilo de Narváez mit der Erkundung Floridas aufhören?,"Warum musste Pánfilo de Narváez aufhören, Florida zu erforschen?",0.90231377
1606,37318,Bei was starb De Soto?,Wovon ist De Soto gestorben?,0.9004998
1607,37353,Wie weit entwickelt sind Platzhocker Vögel beim schlüpfen?,Wie weit sind die Besetzer im Schlüpfen?,0.759939
1608,37355,Wo sind Platzhocker Vögel bis sie fliegen können?,"Wo sind die Besetzer, bis sie fliegen können?",0.88138974
1609,37356,Wer füttert Nesthocker Vögel so lange sie sich nicht selbstständig ernähren können?,"Wer füttert Nistvögel, bis sie sich selbst füttern können?",0.92910403
1610,37389,Wo ist der Genetiker Harry Ostrer angestellt?,Wo arbeitet der Genetiker Harry Ostrer?,0.9526709
1611,37391,Welcher Gruppe ist die DNA von Juden ähnlich?,Welche Gruppe hat die gleiche DNA wie die Juden?,0.8881549
1612,37209,Wie viel wollte die EZB monatlich ab März 2015 für den Ankauf von Wertpapieren ausgeben?,Wie viel beabsichtigte die EZB ab März 2015 monatlich für den Kauf von Wertpapieren auszugeben?,0.9670807
1613,37211,Wie viel wollte die EZB insgesamt für das EAPP ausgeben?,Wie viel hatte die EZB insgesamt für das EAPP auszugeben?,0.9768311
1614,37212,Wie wurden die Notwendigkeit der Ausgaben für die EAPP der EZB begründet?,Wie wurde die Notwendigkeit der Ausgaben der EZB für das EAPP begründet?,0.97346973
1615,37241,Was wollte die EZB mit dem EAPP erreichen?,Was war die Absicht der EZB mit dem EAPP?,0.8545015
1616,37242,"Wie viel investierten die USA in das ähnliche Prinzip, dass die EAPP abschaute, zwischen 2009 und 2014?","Wie viel investierten die USA in das gleiche Prinzip, das EAPP zwischen 2009 und 2014 untersuchte?",0.94658005
1617,37243,Er war 2015 Italienischer Finanzminister?,Er war Italiens Finanzminister im Jahr 2015?,0.94358516
1618,37244,Welche Einstellung hatte der Bundesbank-Präsident gegenüber dem EAPP Programm?,Wie war die Haltung des Bundesbankpräsidenten gegenüber dem EAPP-Programm?,0.928634
1619,37245,Was ist das BVerfG?,Was ist das BVerfG?,0.9999999
1620,37277,Wie heißen Valencias Universitäten?,Welche Universitäten gibt es in Valencia?,0.807906
1621,37278,Wie viele Studenten hat Valencia?,Wie viele Schüler hat Valencia?,0.9632337
1622,37279,Wie viel Geld musste Spanien aufgrund der Sparpolitik 2012 einsparen?,Wie viel Geld musste Spanien 2012 als Folge der Sparmaßnahmen sparen?,0.9372295
1623,37322,Wo in Hannover findet man Bauten von Georg Ludwig Friedrich Laves?,Wo in Hannover finden Sie Gebäude von Georg Ludwig Friedrich Laves?,0.9736253
1624,37323,In welchem Gebäude ist der Sitz des Niedersächsischen Landtages?,In welchem Gebäude befindet sich das Landtag Niedersachsens?,0.9456184
1625,37335,Was wird für die Bestimmung des Osterdatums verwendet?,Wie wird der Tag der Osterfeier bestimmt?,0.73016065
1626,37336,Wie groß ist der Fehler bei der Bestimmung des Osterdatums?,Wie groß ist der Fehler bei der Festlegung des Osterfestes?,0.9403253
1627,37361,Auf was beruhen Browserdatenstatistiken?,Worauf basieren die Browserdatenstatistiken?,0.921543
1628,37362,Was übermittelt ein Browser bei jeder Anfrage an den Server womit er sich identifizieren lässt?,"Was sendet ein Browser dem Server jedes Mal, wenn er eine Anfrage stellt, damit er identifiziert werden kann?",0.9416722
1629,37364,Was ist der meist benutzte Browser laut der Statistik von Netmarketshare von 2019?,Welcher ist der am häufigsten verwendete Browser nach den Statistiken von Netmarketshare für 2019?,0.9654373
1630,37252,Wie wird das Gewicht von Papier meistens angegeben?,Wie wird das Gewicht eines Papiers gewöhnlich ausgedrückt?,0.8988597
1631,37253,Wie viel wiegt ein A4 Blatt?,Wie viel wiegt ein A4-Blatt?,0.9877897
1632,37254,Wie wird Papier von Pappe unterschieden?,Was unterscheidet Papier von Pappe?,0.89377576
1633,37255,Was versteht man in den USA unter dem Basisgewicht von Papier?,Wie hoch ist das Grundgewicht des Papiers in den Vereinigten Staaten?,0.8381855
1634,37268,Zu welchem Sprachtyp gehört Russisch?,"Was ist das für eine Art Sprache, die Russisch ist?",0.7929234
1635,37269,Wie viele Zeit Typen hat die deutsche Sprache?,Wie viele Zeitformen gibt es in der deutschen Sprache?,0.8937502
1636,37280,Wie viele Autos werden von Ford südlich von Valencia gebaut?,Wie viele Autos baut Ford südlich von Valencia?,0.95775634
1637,37281,Wie viele Arbeitsplätze schafft das Ford Werk südlich von Valencia?,Wie viele Arbeitsplätze schafft das Ford-Werk südlich von Valencia?,0.9938609
1638,37326,Welches Regierungssystem hatte Polen ende des 18. Jahrhunderts?,Wie war das Regierungssystem in Polen Ende des 18. Jahrhunderts?,0.9109252
1639,37327,Was war der Hauptgegner der polnischen Aufklärung?,Was war der Hauptfeind der polnischen Aufklärung?,0.93573606
1640,37328,Wie lange war Stanslaw August Poniatowskis König von Polen?,Wie lange war Stanslaw August Poniatowski König von Polen?,0.9900955
1641,37329,Wer veröffentlichte die erste polnische Enzyklopädie?,Wer hat die erste polnische Enzyklopädie herausgegeben?,0.9841239
1642,37247,Was ist die Voraussetzung für die Weitergabe von gelernten Aktionen bei Säugetieren?,Welche Voraussetzung besteht für die Übertragung von gelernten Handlungen bei Säugetieren?,0.94077957
1643,37310,Seit wann gibt es die Option eine Ausbildung in Teilzeit zu machen?,"Seit wann gibt es eine Möglichkeit, Teilzeit zu studieren?",0.931129
1644,37311,Was wird gebraucht im eine Ausbildung in Teilzeit zu machen?,Was ist für eine Teilzeit-Ausbildung erforderlich?,0.8374944
1645,37312,Wie viele Stunden wöchentlich muss man in der Ausbildung arbeiten um in der Regulären Zeit fertig werden zu dürfen?,"Wie viele Stunden pro Woche musst du im Training arbeiten, um in der Regelzeit fertig zu sein?",0.9459937
1646,37208,Wie heißt der Entwicklungszeitraum des Menschen in dem er Geschlechtsreif wird?,"Wie heißt der Schritt der menschlichen Entwicklung, in dem ein Mensch sexuell reif wird?",0.91182697
1647,37256,Was ist das bekannteste Essen der valencianischen Küche?,Was ist das berühmteste Gericht der valencianischen Küche?,0.9572647
1648,37257,"Was ist eine ""Paellera""?","Was ist eine ""Paellera""?",1.0
1649,37259,Woher kommt der Reis Bomba?,Woher kommt die Reisbombe?,0.915478
1650,37260,Was für ein Gericht ist die Fideuà?,Was für ein Gericht ist Fideua?,0.9700993
1651,37261,Was ist ein typisch valencianisches Gericht aus Erdmandeln?,Was ist ein typisches valencianisches Gericht aus gemahlenen Mandeln?,0.9602822
1652,37272,Aus welchem Land kommt Tigran Petrosjan?,Aus welchem Land stammt Tigran Petrosyan?,0.9493503
1653,37274,Wie oft hat die Armenische Fußballmannschaft in der WM Endrunde mitgespielt?,Wie oft hat die armenische Fußballmannschaft in den Weltmeisterschaftsfinalen gespielt?,0.9105859
1654,37275,Was ist Khoren Gevor größter Titel?,Was ist Khoren Gevors größter Titel?,0.9898783
1655,37276,Welche Staatsbürgerschaft verlor Arthur Abraham?,Welche Staatsbürgerschaft verlor Arthur Abraham?,1.0
1656,36860,Was erschwerte die Entwicklung der Zentralafrikanischen Republik bis zur Unabhängigkeit hauptsächlich?,Was war das Haupthindernis für die Entwicklung der Zentralafrikanischen Republik bis zur Unabhängigkeit?,0.9209937
1657,36861,Welche großen Probleme entstanden in der Zentralafrikanischen Republik seit der Unabhängigkeit?,Welche großen Probleme sind in der Zentralafrikanischen Republik seit ihrer Unabhängigkeit aufgetreten?,0.97334325
1658,36862,Wie viel der Einwohner der Zentralafrikanischen Republik leben auf dem Land?,Wie viele Einwohner der Zentralafrikanischen Republik leben auf dem Land?,0.9762566
1659,36863,Was ist größte Wirtschaftszweig in der Zentralafrikanischen Republik?,Was ist die größte Industrie in der Zentralafrikanischen Republik?,0.972454
1660,36864,Wie sieht die Handelsbilanz der Zentralafrikanischen Republik aus?,Wie hoch ist die Handelsbilanz der Zentralafrikanischen Republik?,0.91061103
1661,36865,Wie viele Touristen gab es in der Zentralafrikanischen Republik 2005?,Wie viele Touristen waren 2005 in der Zentralafrikanischen Republik?,0.976803
1662,36866,Zu wem gehört Uramin?,Mit wem ist Uramin?,0.8207684
1663,37033,Was brauch man seit 2004 beim EU-Grenzübertritt für seinen Hund?,"Was benötigen Sie für Ihren Hund, wenn Sie seit 2004 die EU-Grenze überqueren?",0.90376043
1664,37197,Seit wann wurde in Pennsylvania niemand mehr hingerichtet?,Seit wann wird in Pennsylvania jemand hingerichtet?,0.9071469
1665,37198,Wie viele Menschen sind in Pennsylvania in einer Todeszelle und warten auf die Hinrichtung?,Wie viele Menschen sitzen im Todestrakt in Pennsylvania und warten auf ihre Hinrichtung?,0.9660576
1666,37199,Wer war 2007 Gouverneur von Pennsylvania?,Wer war 2007 Gouverneur von Pennsylvania?,1.0
1667,37200,Wer wurde nach Ed Rendell Gouverneur Pennsylvanias?,Wer wurde nach Ed Rendell der nächste Gouverneur von Pennsylvania?,0.88213557
1668,37201,Wer wurde nach Tom Corbett Gouverneur Pennsylvanias?,Wer wurde Gouverneur von Pennsylvania nach Tom Corbett?,0.9069406
1669,37202,Welche Haltung zur Todesstrafe hatte Tom Corbett während seiner Amtszeit als Gouverneur?,Was war Tom Corbetts Haltung zur Todesstrafe während seiner Amtszeit als Gouverneur?,0.9639182
1670,37204,Welcher US-Bundestaat hat im Verhältnis zu den Einwohner am wenigsten Hinrichtungen?,Welcher US-Bundesstaat hat die geringste Zahl von Hinrichtungen pro Kopf?,0.9367282
1671,37248,Welche Universität war maßgebend beteiligt bei der ersten Unabhängigkeit Estlands?,Welche Universität spielte eine wichtige Rolle bei der ersten Unabhängigkeit Estlands?,0.97197706
1672,37250,Wann wurde Estland das erste mal Unabhängig?,Wann wurde Estland erstmals unabhängig?,0.85919595
1673,37251,Wann trat Estland dem Völkerbund bei?,Wann trat Estland dem Völkerbund bei?,1.0
1674,36848,Welche Kapazität hat eine Leidener Flasche,Wie groß ist die Flasche?,0.69612044
1675,36849,Aus was wird eine Leidener Flasche gebaut?,Woraus besteht eine Leidener Flasche?,0.93761146
1676,36850,Was ist der Isolator bei einer Leidener Flasche?,Was ist der Isolator auf einer Leidener Flasche?,0.9854036
1677,36851,Wie wurde das Prinzip der Leidener Flasche entdeckt?,Wie wurde das Prinzip der Leidener Flasche entdeckt?,1.0
1678,36852,Was schaffte Benjamin Franklin mit der Leidener Flasche und einem Drachen?,Was hat Benjamin Franklin mit der Leidener Flasche und einem Drachen erreicht?,0.9548326
1679,36981,Wie viele Einwohner hat die Metropolregion Greater Boston?,Wie viele Menschen leben im Großraum Boston?,0.94329685
1680,36982,Zu welcher Metropolregion gehört Brookline?,In welcher Metropolregion liegt Brookline?,0.97653174
1681,37035,Wer ergänzte das Modell eines Kurzzeitgedächtnis?,Wer hat das Kurzzeitgedächtnismodell ergänzt?,0.9446108
1682,36781,Haben Tiere im Vergleich zu Menschen oft einen Herzinfakt?,Haben Tiere häufiger Herzinfarkte als Menschen?,0.9090245
1683,36847,Welche Währungen sind Teil des Vergleich Korbes des USDX,Welche Währungen sind Teil des USDX-Korbvergleichs,0.9583529
1684,36819,Mit wie vielen Währungen wird der US-Dollar beim USDX verglichen?,Mit wie vielen Währungen ist der US-Dollar auf der USDX verglichen?,0.98558795
1685,37170,Wann war die Glorious Revolution in England?,Wann war die Gloriöse Revolution in England?,0.97896713
1686,37171,Wofür setzte sich John Milton während der Aufklärung ein?,Wofür stand John Milton während der Aufklärung?,0.9535256
1687,37172,War die Glorious Revolution gewaltsam?,War die Gloriöse Revolution gewalttätig?,0.9398544
1688,37173,Woher kam König Wilhelm III.?,Woher kam König Wilhelm III?,0.988328
1689,37022,Wer wurde 1689 König Englands?,Wer wurde 1689 König von England?,0.98099846
1690,36642,Wann war Howard Kendall Trainer vom FC Everton?,Wann war Howard Kendall jemals der Manager von Everton?,0.9063751
1691,36643,In welcher Position spielte Howard Kendall beim FC Everton?,Welche Position hat Howard Kendall für den Everton FC gespielt?,0.95814633
1692,36644,In welcher Liga spielten die Blackburn Rovers als Howard Kendall Trainer wurde?,"In welcher Liga spielten die Blackburn Rovers, als Howard Kendall Trainer wurde?",0.98052967
1693,36645,Wie ging das Fünftrunden Pokalspiel Rückspiel gegen Oxford United aus?,Wie lief das Fünf-Runden-Cup-Unentschieden gegen Oxford United?,0.9013063
1694,36646,Wie lange war der FC Everton ungeschlagen nach dem Sieg gegen Oxford United im fünftrunden Pokalspiel?,"Wie lange war Everton ungeschlagen, nachdem es gegen Oxford United in der fünften Runde des FA Cups gewonnen hatte?",0.9609193
1695,36647,Wer gewann 1984 den FA Cup?,Wer hat 1984 den FA Cup gewonnen?,0.9760973
1696,36648,Wer schoss die Tore im FA Cup Pokalfinale 1984?,Wer hat das Siegtor im Finale des FA-Cups 1984 geschossen?,0.9116004
1697,36649,Gegen wen spielte der FC Everton 1984 im FA Cup Pokalfinale?,Gegen wen spielte Everton im Finale des FA Cups 1984?,0.9476751
1698,36650,Wer wurde in der Saison 1984/85 von der PFA zu Englands Fußballer des Jahres gewählt?,Wer wurde zum englischen Fußballer des Jahres der PFA für die Saison 1984/85 gewählt?,0.9526557
1699,36651,Wer war beim FC Everton Kapitän in der Saison 1984/85,Wer war der Kapitän von Everton in der Saison 1984/85?,0.8265853
1700,36653,Von welchem Verein wechselte Pat Van Den Hauwe zum FC Everton,Von welchem Club ist Pat Van Den Hauwe Mitglied ?,0.73526424
1701,36654,Wer gewann die englische Fußball Meisterschaft in der Saison 1984/85,Wer gewann die englische Fußballmeisterschaft in der Saison 1984/85?,0.91917443
1702,36655,Wer gewann 1985 den FA Cup?,Wer hat 1985 den FA Cup gewonnen?,0.97456217
1703,36658,Zu welchem Verein wechselte Gary Lineker 1986?,In welchem Club war Gary Lineker 1986 Mitglied?,0.823471
1704,36659,zum wievielten mal hintereinander stand der FC Everton 1986 im FA Cup Finale?,Wie oft war Everton 1986 in Folge im Finale des FA Cup?,0.9080019
1705,36661,Für welche Positionen wurde 1986 beim FC Everton hauptsächlich Spieler verplfichtet?,Für welche Positionen wurden 1986 hauptsächlich Spieler in Everton rekrutiert?,0.9345629
1706,36663,Die wievielte Meisterschaft gewann der FC Everton 1987,Wie viele Meisterschaften hat Everton 1987 gewonnen?,0.78482395
1707,36664,Welchen Verein trainierte Howard Kendall nach dem FC Everton?,Welchen Verein trainierte Howard Kendall nach dem Everton FC?,0.9861269
1708,36984,wann gab es in der Antarktis die ersten Eisflächen?,Wann erschienen die ersten Eisschilde in der Antarktis?,0.92596054
1709,36986,welche Erdepoche war vor Miozän?,Was war die vor-miosene Epoche der Erde?,0.86834043
1710,36987,Wann ging es zur Erdepoche Miozän über?,Wann trat die Erde in das Miozän ein?,0.8319365
1711,36989,Wann trennte sich die Antarktis von Südamerika?,Wann trennte sich die Antarktis von Südamerika?,1.0
1712,36990,Was war vor dem Eis in der Antarktis?,Was gab es vor dem Eis in der Antarktis?,0.9521967
1713,36992,Weshalb gibt es kaum Pflanzen in der Antarktis?,Warum gibt es in der Antarktis kaum Pflanzen?,0.91642225
1714,36996,Was ist das Gegenteil von Glaziale?,Was ist das Gegenteil von glacial?,0.95580965
1715,36997,Haben wir im Moment eine Warm- oder Kaltzeit?,Ist es jetzt eine warme oder kalte Jahreszeit?,0.8619025
1716,37016,Wann wurde Fantastic Four #176 veröffentlicht?,Wann wurde Fantastic Four #176 veröffentlicht?,1.0
1717,37017,Wo konnte man den Namen Marvel Comics in den Comics von Marvel Comics wieder finden?,Wo hast du den Namen Marvel Comics in den Comics von Marvel Comics gefunden?,0.89811176
1718,36859,Wo steht der Schiedsrichter beim Canadian Football vor dem Snap?,Wo ist der Schiedsrichter im kanadischen Football vor dem Snap?,0.9623409
1719,37176,Wer zählt mit dem Schiedsrichter vor dem Snap das Down beim Kanadischen Football?,Wer zählt im kanadischen Fußball den Schlag des Schiedsrichters?,0.891346
1720,37179,Wer überwacht vor dem Snap die Bewegungen der Offensive-Line-Spieler auf seiner Seite beim Kanadischen Football?,Wer überwacht die Bewegungen der offensiven Linemen auf ihrer Seite im kanadischen Fußball vor dem Schlag?,0.952421
1721,37180,Welcher Teil des Schiedsrichter Teams überwacht beim Kanadischen Football die Auswechslungen?,Welcher Teil des Schiedsrichterteams überwacht die Auswechslungen im kanadischen Fußball?,0.9564733
1722,37182,Wer ist beim Kanadischen Football für die Kontrolle der 20-Sekunden-Uhr zuständig?,Wer ist für die 20-Sekunden-Uhr der Canadian Football League zuständig?,0.92746973
1723,36974,Wo steht in dem Österreichischem Gesetz wie man Haushunde halten darf?,"Wo steht im österreichischen Gesetz, wie man einen Hund hält?",0.8841618
1724,36975,Wie oft muss ein Haushund in Österreich täglich mindestens ausgeführt werden?,Wie oft am Tag muss ein Haustier in Österreich ausgestoßen werden?,0.9122999
1725,36977,Ab wann darf man in Österreich Welpen von der Mutter entfernen?,Wann können in Österreich Welpen von ihren Müttern entfernt werden?,0.9278883
1726,36978,Wie hoch ist die Strafe wenn man den Kot seines Hundes in Wien nicht entfernt?,Was ist die Strafe für das Nicht-Reinigen des Hundekaka in Wien?,0.9063096
1727,37003,Was machten die USA gegen die Piraten der  Barbareskenstaaten?,Was taten die Vereinigten Staaten gegen die Piraten der Barbarischen Staaten?,0.9331556
1728,37006,Warum brauchten die Amerikaner eine eigene See Armee?,Warum brauchten die Amerikaner eine eigene Marinearmee?,0.96735555
1729,37007,Wer war 1785 der US-Botschafter in Frankreich?,Wer war der amerikanische Botschafter in Frankreich 1785?,0.9140438
1730,37008,Auf welche Art wollten die Amerikaner die Piraterie der Barbareskenstaaten anfangs verhindern?,Wie wollten die Amerikaner die Piraterie der barbarischen Staaten von Anfang an verhindern?,0.92279315
1731,37009,Wie viel kosteten die Tribut- und Lösegeldzahlungen die USA 1800?,Wie viel kosteten die USA im Jahr 1800 die Tribut- und Lösegeldzahlungen?,0.9660824
1732,37010,Wer wurde 1801 Präsident der USA?,Wer wurde 1801 Präsident der Vereinigten Staaten?,0.983102
1733,37011,Über welche Schiffe hatte Edward Prieble den Oberbefehl im ersten Barbareskenkrieg?,Welche Schiffe befehligte Edward Prieble im Ersten Barbarischen Krieg?,0.9027522
1734,37012,Wann war die Schlacht von Derna?,Wann war die Schlacht von Derna?,1.0
1735,37013,Wann endete der Amerikanisch-Tripolitanische-Krieg?,Wann endete der Krieg zwischen den USA und Tripolis?,0.8937251
1736,36688,Ab wann herrschte in Myanmar ein Militärdiktatur?,Wann wurde Myanmar zu einer Militärdiktatur?,0.8894651
1737,36689,Wie nannte sich die Militärdiktatur in Myanmar?,Wie hieß die Militärdiktatur in Myanmar?,0.9683404
1738,36692,Aus wie vielen Ministern bestand das Kabinett während der Militärdiktatur in Myanmar?,Wie viele Minister waren während der Militärdiktatur in Myanmar im Kabinett?,0.96639794
1739,36733,Wie viele Provinzen hat Galicien?,Wie viele Provinzen hat Galizien?,0.96556604
1740,36734,Wie viel Prozent der Fläche Spaniens hat Galicien?,Welcher Prozentsatz der spanischen Landfläche ist Galizien?,0.904606
1741,36735,Wie viel Prozent der Ortschaften Spaniens liegen in Galicien?,Welcher Prozentsatz der spanischen Gemeinden liegt in Galizien?,0.85311854
1742,36758,Wie viele Flugstunden überlebte die Hündin Laika in der Erdumlaufbahn?,Wie viele Stunden hat Laika im Orbit überlebt?,0.9199436
1743,36759,Woran starb die Hündin Laika?,Wovon ist Laika gestorben?,0.91846544
1744,37018,"Was war das ""Hilton Assignment""?",Was war der Auftrag von Hilton?,0.7898431
1745,37019,"Wann wurde das ""Hilton Assignment"" ausgeführt?",Wann wurde der Hilton-Auftrag ausgeführt?,0.8882956
1746,37021,Wer opferte 1988 sein Leben um Gaddafi vor einem Anschlag zu retten?,"Wer hat 1988 sein Leben gegeben, um Gaddafi vor einer Ermordung zu retten?",0.90510267
1747,36709,Was hat Die Sowjetunion 1943 mit der Tschechoslowakei geschlossen?,Was stimmte die Sowjetunion 1943 mit der Tschechoslowakei zu?,0.932932
1748,36710,Wie lange waren das Abkommen der Sowjetunion und der DDR vom 12. März 1957 gültig?,Wie lange war das Abkommen zwischen der Sowjetunion und der DDR vom 12. März 1957 in Kraft?,0.9717522
1749,36711,Wer wollte 1963 dem Warschauer Pakt beitreten?,Wer wollte 1963 dem Warschauer Pakt beitreten?,1.0000001
1750,36712,Warum wäre für den beitritt der Mongolischen Volksrepublik zum Warschauer Pakt ein Sonderprotokoll nötig gewesen?,Warum ist ein besonderes Protokoll für den Beitritt der Volksrepublik Mongolei zum Warschauer Pakt notwendig?,0.95056313
1751,36713,Warum ist die Mongolische Volksrepublik nicht dem Warschauer Pakt beigetreten?,Warum ist die Volksrepublik Mongolei dem Warschauer Pakt nicht beigetreten?,0.9797929
1752,36714,Was hat die Mongolische Volksrepublik anstatt eines Beitritts in den Warschauer Pakt bekommen?,"Was hat die Mongolische Volksrepublik bekommen, anstatt dem Warschauer Pakt beizutreten?",0.94923115
1753,36716,Wofür steht KSZE?,Was steht KSZE für?,0.93474597
1754,36729,"Womit kann man bei der ""Xbox Live Arcade"" spiele kaufen?",Mit was kann man Spiele auf Xbox Live Arcade kaufen?,0.92325306
1755,36730,"Wie lange kann ein aus dem ""Xbox Live Arcade"" gekauftes Spiel gespielt werden?","Wie lange kann ein Spiel, das von Xbox Live Arcade gekauft wurde, gespielt werden?",0.9635566
1756,36731,Welches Spiel ist bei manchen Xbox Versionen bereits vorinstalliert?,Welches Spiel kommt auf einigen Xbox-Versionen vorinstalliert?,0.95175594
1757,36732,"Welches Spiel ist im ""Xbox Live Arcade"" bis jetzt Bestseller?",Welches Spiel ist das meistverkaufte Xbox Live Arcade Spiel aller Zeiten?,0.92282236
1758,36752,"Welche Sportart wird in der Minor League gespielt?
",Welche Sportart wird in der Minor League gespielt?,1.0
1759,36753,Wie viele Skigebiete hat Montana?,Wie viele Skigebiete hat Montana?,1.0
1760,36724,Warum tragen Menschen Kleidung?,Warum tragen Menschen Kleidung?,1.0000001
1761,36725,Welches Kleidungsstück schütz bei der Handhabung einer Motorsäge?,"Welche Kleidung schützt Sie, wenn Sie mit einer Kettensäge umgehen?",0.85032344
1762,36726,Was ist das Problem mit zu eng anliegender Kleidung?,Was ist das Problem mit enger Kleidung?,0.93071294
1763,36736,Wer führte das Deutsche Militär während der Deutsch Französischen Kriege an?,Wer führte das deutsche Militär während der französisch-preußischen Kriege?,0.94325984
1764,36737,Wie viele der deutschen Pferde starben während des Deutsch Französischen Krieges?,Wie viele deutsche Pferde starben im französisch-preußischen Krieg?,0.963571
1765,36739,Wie viele Truppen hatten die Deutschen insgesamt im Deutsch Französischen Krieg?,Wie viele Truppen hatten die Deutschen im französisch-preußischen Krieg?,0.9612734
1766,36740,Wer wollte seinen Patriotismus Deutschland gegenüber durch die Teilnahme am Deutsch-Französischen-Krieg zeigen?,"Wer wollte seinen Patriotismus gegenüber Deutschland zeigen, indem er am deutsch-französischen Krieg teilnahm?",0.9536252
1767,36741,Wie viele jüdische Soldaten hatte Deutschland im Deutsch-Französischen-Krieg?,Wie viele jüdische Soldaten hatte Deutschland im französisch-preußischen Krieg?,0.9698273
1768,36743,Was war der eigentliche Plan der Franzosen im Deutsch-Französischen-Krieg?,Was war der wahre Plan der Franzosen im Preußisch-Französischen Krieg?,0.9636758
1769,36744,"Ist Frankreich offensiv, oder defensiv an den Deutsch-Französischen-Krieg herangegangen?",Hat Frankreich im französisch-preußischen Krieg eine Offensive oder eine Defensive eingeleitet?,0.8716511
1770,36745,Wie viele Truppen hatten die Franzosen am Anfang des Deutsch-Französischen-Krieges?,Wie viele Truppen hatten die Franzosen zu Beginn des Preußisch-Französischen Krieges?,0.9831711
1771,36746,Wo war der Vorteil der Französischen Ausrüstung im Deutsch-Französischen-Krieg?,Welchen Vorteil hatten französische Ausrüstungen im französisch-preußischen Krieg?,0.89887315
1772,36747,Ab wann führte der preußische Generalstab eine eigene Eisenbahnsektion?,Seit wann hat der preußische Generalstab seine eigene Eisenbahnstrecke geführt?,0.9507967
1773,36748,Wie lange brauchten die Franzosen um für den Deutsch-Französischen-Krieg Kriegsbereit zu sein?,"Wie lange brauchten die Franzosen, um für den französisch-preußischen Krieg bereit zu sein?",0.9542591
1774,36762,Wie viele Kilometer hat das Straßennetz Portugals 2008?,Wie viele Kilometer hat das Straßennetz Portugals im Jahr 2008?,0.98583734
1775,36763,Wer unterhält die kostenpflichtigen Straßen Portugals größtenteils?,Wer betreibt die meisten gebührenpflichtigen Straßen in Portugal?,0.94069827
1776,36749,Was ist Exergie?,Was ist Exergie?,0.99999994
1777,36750,Wie kann der exergetische Anteil bei einer konstant liegenden Wärmequelle berechnet werden?,Wie kann der Exergetische Bruchteil für eine konstante Wärmequelle berechnet werden?,0.96201265
1778,36751,Was wird für die Berechnung der Carnot-Wirkungsgrad Methode benötigt?,Was ist für die Berechnung der Carnot-Effizienzmethode erforderlich?,0.95987433
1779,36760,"Wie viele Regionen hatte Eritrea vor der Verwaltungsreform von 1996?
",Wie viele Regionen hatte Eritrea vor der Verwaltungsreform von 1996? ,1.0
1780,36761,Welches Land kolonialisierte Eritrea?,Welches Land kolonisierte Eritrea?,0.9674747
1781,36419,Was ist die Hauptsatd großbritanniens,Was ist die Hauptstadt des Vereinigten Königreichs?,0.762902
1782,36420,Wie sieht die geologische Beschaffenheit Südostenglands aus?,Wie ist die geologische Zusammensetzung des Südostens Englands?,0.86706525
1783,36652,In welchem Teil von Großbritannien liegt London?,In welchem Teil Großbritanniens liegt London?,0.992393
1784,36656,"Welche Völker haben versucht, England zu erobern?","Welche Nationen haben versucht, England zu erobern?",0.94759333
1785,36693,Wann wurde die erste Person in Alabama hingerichtet?,Wann wurde die erste Person in Alabama hingerichtet?,1.0
1786,36694,Was war ab 1927 die beliebteste Hinrichtungsmethode in Alabama?,Wie wurde in Alabama ab 1927 am häufigsten hingerichtet?,0.90249586
1787,36696,Welcher US-Staat ist der einzige bei dem der Richter Die Todesstrafe trotz anderem Urteil der Jury aussprechen kann?,"Welcher Staat ist der einzige in den Vereinigten Staaten, in dem der Richter die Todesstrafe verhängen kann, trotz der abweichenden Meinung der Geschworenen?",0.95719516
1788,36754,Wofür steht Grün als Signalfarbe?,Was bedeutet Grün als Signalfarbe?,0.9458834
1789,36755,"Welche Farbe wird benutzt um Vorgänge zu zeigen, die erlaubt sind?","Welche Farbe wird verwendet, um anzuzeigen, was erlaubt ist?",0.9251883
1790,36756,Was ist eine Grünewelle?,Was ist eine grüne Welle?,0.8717349
1791,36757,Welche Hierarchiestufe hat Grün in deutschen Ämtern bei deren Farbcode?,Wie steht Grün in der deutschen Büros in der Farbordnung?,0.8840877
1792,37014,Wann wurde die Leitlinie der AWMF zu Begutachtung von Schmerz zuletzt aktualisiert?,Wann wurde die AWMF-Richtlinie zur Schmerzbeurteilung zuletzt aktualisiert?,0.96905136
1793,37015,Wofür ist die Leitlinie der AWMF wie Ärzte Schmerz begutachten sollen?,"Wie lautet die Richtlinie der AWMF, wie Ärzte Schmerzen beurteilen sollten?",0.93354833
